recipe_title,ingredient_number,seq,token_name,pos,dep
Pennette con speck e zucchine,8,4,.,PUNCT,punct
Pollo al limone,1,1,Petto,NOUN,ROOT
Pollo al limone,1,2,di,ADP,case
Pollo al limone,1,3,pollo,NOUN,nmod
Pollo al limone,1,4,600,NUM,nummod
Pollo al limone,1,5,g,X,ROOT
Pollo al limone,2,1,Farina,PROPN,ROOT
Pollo al limone,2,2,00,NUM,flat:name
Pollo al limone,2,3,q.b,NOUN,flat:name
Pollo al limone,2,4,.,PUNCT,punct
Pollo al limone,3,1,Olio,PROPN,ROOT
Pollo al limone,3,2,extravergine,ADJ,amod
Pollo al limone,3,3,d',ADP,case
Pollo al limone,3,4,oliva,NOUN,nmod
Pollo al limone,3,5,q.b,PROPN,flat:foreign
Pollo al limone,3,6,.,PUNCT,punct
Pollo al limone,4,1,Origano,PROPN,ROOT
Pollo al limone,4,2,q.b,SYM,nummod
Pollo al limone,4,3,.,PUNCT,punct
Pollo al limone,5,1,Scorza,NOUN,ROOT
Pollo al limone,5,2,di,ADP,case
Pollo al limone,5,3,limone,NOUN,nmod
Pollo al limone,5,4,1,NUM,nummod
Pollo al limone,6,1,Succo,NOUN,ROOT
Pollo al limone,6,2,di,ADP,case
Pollo al limone,6,3,limone,NOUN,nmod
Pollo al limone,6,4,100,NUM,amod
Pollo al limone,6,5,g,CCONJ,punct
Pollo al limone,7,1,Acqua,NOUN,ROOT
Pollo al limone,7,2,200,NUM,nummod
Pollo al limone,7,3,g,X,punct
Pollo al limone,8,1,Amido,NOUN,ROOT
Pollo al limone,8,2,di,ADP,case
Pollo al limone,8,3,mais,NOUN,nmod
Pollo al limone,8,4,(,PUNCT,punct
Pollo al limone,8,5,maizena,PROPN,amod
Pollo al limone,8,6,),PUNCT,punct
Pollo al limone,8,7,20,NUM,nummod
Pollo al limone,8,8,g,CCONJ,advmod
Pollo al limone,9,1,Zucchero,NOUN,ROOT
Pollo al limone,9,2,10,NUM,nummod
Pollo al limone,9,3,g,X,punct
Pollo al limone,10,1,Sale,VERB,ROOT
Pollo al limone,10,2,fino,ADP,case
Pollo al limone,10,3,q.b,NOUN,nmod
Pollo al limone,10,4,.,PUNCT,punct
Pollo al limone,11,1,Salsa,NOUN,ROOT
Pollo al limone,11,2,di,ADP,case
Pollo al limone,11,3,soia,NOUN,nmod
Pollo al limone,11,4,10,NUM,nummod
Pollo al limone,11,5,g,X,fixed
Risotto al pomodoro,1,1,Riso,NOUN,ROOT
Risotto al pomodoro,1,2,per,ADP,case
Risotto al pomodoro,1,3,risotti,NOUN,nmod
Risotto al pomodoro,1,4,320,NUM,nummod
Risotto al pomodoro,1,5,g,DET,dep
Risotto al pomodoro,2,1,Passata,NOUN,ROOT
Risotto al pomodoro,2,2,di,ADP,case
Risotto al pomodoro,2,3,pomodoro,NOUN,nmod
Risotto al pomodoro,2,4,550,NUM,nummod
Risotto al pomodoro,2,5,g,CCONJ,punct
Risotto al pomodoro,3,1,Cipolle,PROPN,ROOT
Risotto al pomodoro,3,2,½,DET,flat:name
Risotto al pomodoro,4,1,Basilico,PROPN,ROOT
Risotto al pomodoro,4,2,10,NUM,nummod
Risotto al pomodoro,4,3,foglie,NOUN,nmod
Risotto al pomodoro,5,1,Brodo,NOUN,ROOT
Risotto al pomodoro,5,2,vegetale,ADJ,amod
Risotto al pomodoro,5,3,800,NUM,nummod
Risotto al pomodoro,5,4,g,X,nmod
Risotto al pomodoro,6,1,Olio,PROPN,ROOT
Risotto al pomodoro,6,2,extravergine,ADJ,amod
Risotto al pomodoro,6,3,d',ADP,case
Risotto al pomodoro,6,4,oliva,NOUN,nmod
Risotto al pomodoro,6,5,q.b,PROPN,flat:foreign
Risotto al pomodoro,6,6,.,PUNCT,punct
Risotto al pomodoro,7,1,Sale,VERB,ROOT
Risotto al pomodoro,7,2,fino,ADP,case
Risotto al pomodoro,7,3,q.b,NOUN,nmod
Risotto al pomodoro,7,4,.,PUNCT,punct
Risotto al pomodoro,8,1,Grana,PROPN,ROOT
Risotto al pomodoro,8,2,Padano,PROPN,amod
Risotto al pomodoro,8,3,DOP,PROPN,flat:name
Risotto al pomodoro,8,4,(,PUNCT,punct
Risotto al pomodoro,8,5,da,ADP,mark
Risotto al pomodoro,8,6,grattugiare,VERB,acl
Risotto al pomodoro,8,7,),PUNCT,punct
Risotto al pomodoro,8,8,50,NUM,nummod
Risotto al pomodoro,8,9,g,CCONJ,acl
Risotto al pomodoro,9,1,Burro,PROPN,ROOT
Risotto al pomodoro,9,2,freddo,ADJ,amod
Risotto al pomodoro,9,3,50,NUM,nummod
Risotto al pomodoro,9,4,g,CCONJ,punct
Pasta fresca all'uovo (sfoglia e formati),1,1,Farina,PROPN,ROOT
Pasta fresca all'uovo (sfoglia e formati),1,2,00,NUM,flat:name
Pasta fresca all'uovo (sfoglia e formati),1,3,400,NUM,flat:name
Pasta fresca all'uovo (sfoglia e formati),1,4,g,NUM,punct
Pasta fresca all'uovo (sfoglia e formati),2,1,Uova,NOUN,ROOT
Pasta fresca all'uovo (sfoglia e formati),2,2,(,PUNCT,punct
Pasta fresca all'uovo (sfoglia e formati),2,3,da,ADP,case
Pasta fresca all'uovo (sfoglia e formati),2,4,almeno,ADV,advmod
Pasta fresca all'uovo (sfoglia e formati),2,5,70,NUM,nummod
Pasta fresca all'uovo (sfoglia e formati),2,6,g,CCONJ,cc
Pasta fresca all'uovo (sfoglia e formati),2,7,l',DET,det
Pasta fresca all'uovo (sfoglia e formati),2,8,una,PRON,nsubj
Pasta fresca all'uovo (sfoglia e formati),2,9,),PUNCT,punct
Pasta fresca all'uovo (sfoglia e formati),2,10,possibilmente,ADV,advmod
Pasta fresca all'uovo (sfoglia e formati),2,11,biologiche,NOUN,nmod
Pasta fresca all'uovo (sfoglia e formati),2,12,4,NUM,nummod
Pasta fresca all'uovo (sfoglia e formati),3,1,Sale,VERB,ROOT
Pasta fresca all'uovo (sfoglia e formati),3,2,fino,ADP,case
Pasta fresca all'uovo (sfoglia e formati),3,3,q.b,NOUN,nmod
Pasta fresca all'uovo (sfoglia e formati),3,4,.,PUNCT,punct
Calamari ripieni,1,1,Calamari,PROPN,ROOT
Calamari ripieni,1,2,(,PUNCT,punct
Calamari ripieni,1,3,8,NUM,nummod
Calamari ripieni,1,4,da,ADP,case
Calamari ripieni,1,5,circa,ADV,advmod
Calamari ripieni,1,6,90,NUM,nummod
Calamari ripieni,1,7,g,CCONJ,dep
Calamari ripieni,1,8,l',DET,det
Calamari ripieni,1,9,uno,PRON,obj
Calamari ripieni,1,10,),PUNCT,punct
Calamari ripieni,1,11,720,NUM,appos
Calamari ripieni,1,12,g,X,punct
Calamari ripieni,2,1,Vino,NOUN,ROOT
Calamari ripieni,2,2,bianco,ADJ,amod
Calamari ripieni,2,3,30,NUM,nummod
Calamari ripieni,2,4,g,CCONJ,punct
Calamari ripieni,3,1,Scorza,NOUN,ROOT
Calamari ripieni,3,2,di,ADP,case
Calamari ripieni,3,3,limone,NOUN,nmod
Calamari ripieni,3,4,(,PUNCT,punct
Calamari ripieni,3,5,da,ADP,mark
Calamari ripieni,3,6,grattugiare,VERB,acl
Calamari ripieni,3,7,),PUNCT,punct
Calamari ripieni,3,8, ,SPACE,dep
Calamari ripieni,3,9,q.b,NOUN,conj
Calamari ripieni,3,10,.,PUNCT,punct
Calamari ripieni,4,1,Prezzemolo,PROPN,ROOT
Calamari ripieni,4,2,q.b,PROPN,flat:name
Calamari ripieni,4,3,.,PUNCT,punct
Calamari ripieni,5,1,Olio,PROPN,ROOT
Calamari ripieni,5,2,extravergine,ADJ,amod
Calamari ripieni,5,3,d',ADP,case
Calamari ripieni,5,4,oliva,NOUN,nmod
Calamari ripieni,5,5,q.b,PROPN,flat:foreign
Calamari ripieni,5,6,.,PUNCT,punct
Calamari ripieni,6,1,Sale,VERB,ROOT
Calamari ripieni,6,2,fino,ADP,case
Calamari ripieni,6,3,q.b,NOUN,nmod
Calamari ripieni,6,4,.,PUNCT,punct
Calamari ripieni,7,1,Pane,NOUN,ROOT
Calamari ripieni,7,2,mollica,ADJ,amod
Calamari ripieni,7,3,100,NUM,nummod
Calamari ripieni,7,4,g,CCONJ,punct
Calamari ripieni,8,1,Parmigiano,PROPN,ROOT
Calamari ripieni,8,2,Reggiano,PROPN,flat:name
Calamari ripieni,8,3,DOP,PROPN,flat:name
Calamari ripieni,8,4,(,PUNCT,punct
Calamari ripieni,8,5,da,ADP,mark
Calamari ripieni,8,6,grattugiare,VERB,xcomp
Calamari ripieni,8,7,),PUNCT,punct
Calamari ripieni,8,8,30,NUM,nummod
Calamari ripieni,8,9,g,NOUN,conj
Calamari ripieni,9,1,Acciughe,NOUN,ROOT
Calamari ripieni,9,2,sott',ADP,case
Calamari ripieni,9,3,olio,NOUN,nmod
Calamari ripieni,9,4,6,NUM,nummod
Calamari ripieni,9,5,filetti,NOUN,ROOT
Calamari ripieni,10,1,Uova,NOUN,ROOT
Calamari ripieni,10,2,1,NUM,nummod
Calamari ripieni,11,1,Aglio,NOUN,ROOT
Calamari ripieni,11,2,1,NUM,nummod
Calamari ripieni,11,3,spicchio,NOUN,ROOT
Calamari ripieni,12,1,Vino,NOUN,ROOT
Calamari ripieni,12,2,bianco,ADJ,amod
Calamari ripieni,12,3,30,NUM,nummod
Calamari ripieni,12,4,g,CCONJ,punct
Calamari ripieni,13,1,Prezzemolo,PROPN,ROOT
Calamari ripieni,13,2,q.b,PROPN,flat:name
Calamari ripieni,13,3,.,PUNCT,punct
Calamari ripieni,14,1,Olio,PROPN,ROOT
Calamari ripieni,14,2,extravergine,ADJ,amod
Calamari ripieni,14,3,d',ADP,case
Calamari ripieni,14,4,oliva,NOUN,nmod
Calamari ripieni,14,5,q.b,PROPN,flat:foreign
Calamari ripieni,14,6,.,PUNCT,punct
Calamari ripieni,15,1,Pepe,NOUN,ROOT
Calamari ripieni,15,2,nero,ADJ,amod
Calamari ripieni,15,3,q.b,SYM,fixed
Calamari ripieni,15,4,.,PUNCT,punct
Crostata alla confettura di albicocche,1,1,Farina,PROPN,ROOT
Crostata alla confettura di albicocche,1,2,00,NUM,flat:name
Crostata alla confettura di albicocche,1,3,250,NUM,flat:name
Crostata alla confettura di albicocche,1,4,g,NUM,punct
Crostata alla confettura di albicocche,2,1,Burro,PROPN,ROOT
Crostata alla confettura di albicocche,2,2,(,PUNCT,punct
Crostata alla confettura di albicocche,2,3,morbido,PROPN,conj
Crostata alla confettura di albicocche,2,4,",",PUNCT,punct
Crostata alla confettura di albicocche,2,5,ma,CCONJ,cc
Crostata alla confettura di albicocche,2,6,ancora,ADV,advmod
Crostata alla confettura di albicocche,2,7,plastico,ADJ,conj
Crostata alla confettura di albicocche,2,8,),PUNCT,punct
Crostata alla confettura di albicocche,2,9,150,NUM,conj
Crostata alla confettura di albicocche,2,10,g,CCONJ,punct
Crostata alla confettura di albicocche,3,1,Zucchero,NOUN,ROOT
Crostata alla confettura di albicocche,3,2,a,ADP,case
Crostata alla confettura di albicocche,3,3,velo,VERB,advmod
Crostata alla confettura di albicocche,3,4,100,NUM,obj
Crostata alla confettura di albicocche,3,5,g,CCONJ,nummod
Crostata alla confettura di albicocche,4,1,Tuorli,VERB,ROOT
